num_pushers,spdx_license,iso2_code,year,quarter
8230,GPL-3.0,FR,2022,3
7835,Apache-2.0,FR,2022,3
2011,AGPL-3.0,FR,2022,3
1660,BSD-3-Clause,FR,2022,3
1548,GPL-2.0,FR,2022,3
875,CC0-1.0,FR,2022,3
701,MPL-2.0,FR,2022,3
690,Unlicense,FR,2022,3
614,BSD-2-Clause,FR,2022,3
608,LGPL-3.0,FR,2022,3
436,LGPL-2.1,FR,2022,3
368,CC-BY-4.0,FR,2022,3
247,ISC,FR,2022,3
157,CC-BY-SA-4.0,FR,2022,3
140,WTFPL,FR,2022,3
131,EPL-2.0,FR,2022,3
33672,MIT,GB,2022,3
12046,Apache-2.0,GB,2022,3
11839,NOASSERTION,GB,2022,3
9553,GPL-3.0,GB,2022,3
2536,BSD-3-Clause,GB,2022,3
1771,GPL-2.0,GB,2022,3
1768,AGPL-3.0,GB,2022,3
1206,CC0-1.0,GB,2022,3
1078,CC-BY-4.0,GB,2022,3
975,Unlicense,GB,2022,3
849,MPL-2.0,GB,2022,3
805,BSD-2-Clause,GB,2022,3
519,LGPL-3.0,GB,2022,3
382,ISC,GB,2022,3
367,LGPL-2.1,GB,2022,3
243,CC-BY-SA-4.0,GB,2022,3
230,0BSD,GB,2022,3
117,EPL-2.0,GB,2022,3
102,WTFPL,GB,2022,3
1096,MIT,GE,2022,3
364,Apache-2.0,GE,2022,3
273,NOASSERTION,GE,2022,3
194,GPL-3.0,GE,2022,3
1043,MIT,GH,2022,3
314,NOASSERTION,GH,2022,3
189,Apache-2.0,GH,2022,3
168,GPL-3.0,GH,2022,3
2123,MIT,GR,2022,3
827,Apache-2.0,GR,2022,3
805,GPL-3.0,GR,2022,3
646,NOASSERTION,GR,2022,3
167,AGPL-3.0,GR,2022,3
147,BSD-3-Clause,GR,2022,3
142,GPL-2.0,GR,2022,3
531,MIT,GT,2022,3
133,GPL-3.0,GT,2022,3
110,Apache-2.0,GT,2022,3
26275,MIT,HK,2022,3
14349,Apache-2.0,HK,2022,3
7049,NOASSERTION,HK,2022,3
6592,GPL-3.0,HK,2022,3
1721,AGPL-3.0,HK,2022,3
1458,BSD-3-Clause,HK,2022,3
1129,GPL-2.0,HK,2022,3
559,LGPL-3.0,HK,2022,3
531,MPL-2.0,HK,2022,3
498,CC0-1.0,HK,2022,3
488,Unlicense,HK,2022,3
464,BSD-2-Clause,HK,2022,3
316,CC-BY-SA-4.0,HK,2022,3
303,CC-BY-4.0,HK,2022,3
238,LGPL-2.1,HK,2022,3
152,WTFPL,HK,2022,3
138,ISC,HK,2022,3
278,MIT,HN,2022,3
1077,MIT,HR,2022,3
336,NOASSERTION,HR,2022,3
330,Apache-2.0,HR,2022,3
297,GPL-3.0,HR,2022,3
2403,MIT,HU,2022,3
964,Apache-2.0,HU,2022,3
910,GPL-3.0,HU,2022,3
751,NOASSERTION,HU,2022,3
177,BSD-3-Clause,HU,2022,3
152,GPL-2.0,HU,2022,3
150,AGPL-3.0,HU,2022,3
16394,MIT,ID,2022,3
5256,GPL-3.0,ID,2022,3
2942,Apache-2.0,ID,2022,3
2225,NOASSERTION,ID,2022,3
606,AGPL-3.0,ID,2022,3
491,Unlicense,ID,2022,3
437,BSD-3-Clause,ID,2022,3
424,GPL-2.0,ID,2022,3
342,CC0-1.0,ID,2022,3
178,MPL-2.0,ID,2022,3
178,CC-BY-4.0,ID,2022,3
124,BSD-2-Clause,ID,2022,3
2526,MIT,IE,2022,3
1182,Apache-2.0,IE,2022,3
884,NOASSERTION,IE,2022,3
760,GPL-3.0,IE,2022,3
154,BSD-3-Clause,IE,2022,3
143,GPL-2.0,IE,2022,3
121,AGPL-3.0,IE,2022,3
5427,MIT,IL,2022,3
2837,Apache-2.0,IL,2022,3
1868,NOASSERTION,IL,2022,3
1062,GPL-3.0,IL,2022,3
319,BSD-3-Clause,IL,2022,3
280,AGPL-3.0,IL,2022,3
215,GPL-2.0,IL,2022,3
139,CC-BY-4.0,IL,2022,3
131,MPL-2.0,IL,2022,3
109,Unlicense,IL,2022,3
104,CC0-1.0,IL,2022,3
60130,MIT,IN,2022,3
24551,Apache-2.0,IN,2022,3
18277,GPL-3.0,IN,2022,3
13442,NOASSERTION,IN,2022,3
3352,AGPL-3.0,IN,2022,3
2761,GPL-2.0,IN,2022,3
2492,BSD-3-Clause,IN,2022,3
1724,CC0-1.0,IN,2022,3
1659,Unlicense,IN,2022,3
1557,CC-BY-4.0,IN,2022,3
1257,MPL-2.0,IN,2022,3
665,BSD-2-Clause,IN,2022,3
404,0BSD,IN,2022,3
295,CC-BY-SA-4.0,IN,2022,3
293,LGPL-3.0,IN,2022,3
287,EPL-2.0,IN,2022,3
245,LGPL-2.1,IN,2022,3
217,BSL-1.0,IN,2022,3
214,ISC,IN,2022,3
103,WTFPL,IN,2022,3
450,MIT,IQ,2022,3
302,GPL-3.0,IQ,2022,3
157,NOASSERTION,IQ,2022,3
122,Apache-2.0,IQ,2022,3
3390,MIT,IR,2022,3
1021,GPL-3.0,IR,2022,3
755,Apache-2.0,IR,2022,3
569,NOASSERTION,IR,2022,3
189,AGPL-3.0,IR,2022,3
148,BSD-3-Clause,IR,2022,3
121,Unlicense,IR,2022,3
111,GPL-2.0,IR,2022,3
282,MIT,IS,2022,3
9517,MIT,IT,2022,3
4312,GPL-3.0,IT,2022,3
3157,Apache-2.0,IT,2022,3
3113,NOASSERTION,IT,2022,3
823,BSD-3-Clause,IT,2022,3
804,AGPL-3.0,IT,2022,3
722,GPL-2.0,IT,2022,3
432,CC0-1.0,IT,2022,3
293,LGPL-3.0,IT,2022,3
279,Unlicense,IT,2022,3
227,CC-BY-4.0,IT,2022,3
212,MPL-2.0,IT,2022,3
194,BSD-2-Clause,IT,2022,3
190,LGPL-2.1,IT,2022,3
564,MIT,JO,2022,3
138,NOASSERTION,JO,2022,3
102,Apache-2.0,JO,2022,3
23913,MIT,JP,2022,3
7982,Apache-2.0,JP,2022,3
6016,NOASSERTION,JP,2022,3
4015,GPL-3.0,JP,2022,3
1365,BSD-3-Clause,JP,2022,3
961,AGPL-3.0,JP,2022,3
937,GPL-2.0,JP,2022,3
712,CC0-1.0,JP,2022,3
584,Unlicense,JP,2022,3
575,CC-BY-4.0,JP,2022,3
515,BSD-2-Clause,JP,2022,3
412,MPL-2.0,JP,2022,3
275,LGPL-3.0,JP,2022,3
215,LGPL-2.1,JP,2022,3
202,0BSD,JP,2022,3
175,CC-BY-SA-4.0,JP,2022,3
164,ISC,JP,2022,3
133,WTFPL,JP,2022,3
3265,MIT,KE,2022,3
1910,NOASSERTION,KE,2022,3
659,Apache-2.0,KE,2022,3
642,GPL-3.0,KE,2022,3
200,MIT,KG,2022,3
436,MIT,KH,2022,3
126,Apache-2.0,KH,2022,3
101,GPL-3.0,KH,2022,3
19542,MIT,KR,2022,3
4722,Apache-2.0,KR,2022,3
3951,NOASSERTION,KR,2022,3
2418,GPL-3.0,KR,2022,3
743,BSD-3-Clause,KR,2022,3
456,AGPL-3.0,KR,2022,3
394,GPL-2.0,KR,2022,3
371,0BSD,KR,2022,3
322,CC-BY-4.0,KR,2022,3
233,Unlicense,KR,2022,3
232,CC0-1.0,KR,2022,3
189,BSD-2-Clause,KR,2022,3
148,LGPL-3.0,KR,2022,3
130,MPL-2.0,KR,2022,3
119,LGPL-2.1,KR,2022,3
129,MIT,KW,2022,3
894,MIT,KZ,2022,3
263,Apache-2.0,KZ,2022,3
209,GPL-3.0,KZ,2022,3
167,NOASSERTION,KZ,2022,3
108,CC0-1.0,KZ,2022,3
365,MIT,LB,2022,3
126,Apache-2.0,LB,2022,3
109,NOASSERTION,LB,2022,3
3769,MIT,LK,2022,3
951,Apache-2.0,LK,2022,3
819,GPL-3.0,LK,2022,3
769,CC0-1.0,LK,2022,3
679,NOASSERTION,LK,2022,3
217,AGPL-3.0,LK,2022,3
113,GPL-2.0,LK,2022,3
1107,MIT,LT,2022,3
337,GPL-3.0,LT,2022,3
324,Apache-2.0,LT,2022,3
292,NOASSERTION,LT,2022,3
386,MIT,LU,2022,3
144,NOASSERTION,LU,2022,3
143,Apache-2.0,LU,2022,3
143,GPL-3.0,LU,2022,3
755,MIT,LV,2022,3
211,NOASSERTION,LV,2022,3
190,GPL-3.0,LV,2022,3
179,Apache-2.0,LV,2022,3
1470,MIT,MA,2022,3
403,Apache-2.0,MA,2022,3
375,GPL-3.0,MA,2022,3
324,NOASSERTION,MA,2022,3
444,MIT,MD,2022,3
126,Apache-2.0,MD,2022,3
224,MIT,ME,2022,3
269,MIT,MG,2022,3
305,MIT,MK,2022,3
371,MIT,MM,2022,3
104,GPL-3.0,MM,2022,3
155,MIT,MN,2022,3
112,MIT,MO,2022,3
177,MIT,MT,2022,3
139,MIT,MU,2022,3
6602,MIT,MX,2022,3
2011,GPL-3.0,MX,2022,3
1481,Apache-2.0,MX,2022,3
1344,NOASSERTION,MX,2022,3
254,CC0-1.0,MX,2022,3
246,AGPL-3.0,MX,2022,3
195,BSD-3-Clause,MX,2022,3
194,GPL-2.0,MX,2022,3
177,Unlicense,MX,2022,3
160,CC-BY-4.0,MX,2022,3
2442,MIT,MY,2022,3
757,Apache-2.0,MY,2022,3
632,NOASSERTION,MY,2022,3
616,GPL-3.0,MY,2022,3
137,AGPL-3.0,MY,2022,3
137,GPL-2.0,MY,2022,3
134,BSD-3-Clause,MY,2022,3
225,MIT,MZ,2022,3
9110,MIT,NG,2022,3
2300,NOASSERTION,NG,2022,3
1659,Apache-2.0,NG,2022,3
1234,GPL-3.0,NG,2022,3
196,CC-BY-4.0,NG,2022,3
185,0BSD,NG,2022,3
164,BSD-3-Clause,NG,2022,3
157,CC0-1.0,NG,2022,3
145,BSL-1.0,NG,2022,3
141,GPL-2.0,NG,2022,3
140,Unlicense,NG,2022,3
130,AGPL-3.0,NG,2022,3
127,MPL-2.0,NG,2022,3
186,MIT,NI,2022,3
13835,MIT,NL,2022,3
4706,Apache-2.0,NL,2022,3
4618,NOASSERTION,NL,2022,3
4412,GPL-3.0,NL,2022,3
997,BSD-3-Clause,NL,2022,3
904,AGPL-3.0,NL,2022,3
758,GPL-2.0,NL,2022,3
473,CC0-1.0,NL,2022,3
450,CC-BY-4.0,NL,2022,3
423,BSD-2-Clause,NL,2022,3
411,MPL-2.0,NL,2022,3
403,Unlicense,NL,2022,3
302,LGPL-3.0,NL,2022,3
185,ISC,NL,2022,3
176,LGPL-2.1,NL,2022,3
134,EUPL-1.2,NL,2022,3
4425,MIT,NO,2022,3
1420,NOASSERTION,NO,2022,3
1345,Apache-2.0,NO,2022,3
1300,GPL-3.0,NO,2022,3
340,BSD-3-Clause,NO,2022,3
222,GPL-2.0,NO,2022,3
190,AGPL-3.0,NO,2022,3
146,Unlicense,NO,2022,3
136,CC-BY-4.0,NO,2022,3
128,CC0-1.0,NO,2022,3
112,LGPL-3.0,NO,2022,3
1457,MIT,NP,2022,3
375,Apache-2.0,NP,2022,3
360,GPL-3.0,NP,2022,3
334,NOASSERTION,NP,2022,3
3062,MIT,NZ,2022,3
987,NOASSERTION,NZ,2022,3
901,GPL-3.0,NZ,2022,3
892,Apache-2.0,NZ,2022,3
235,BSD-3-Clause,NZ,2022,3
177,AGPL-3.0,NZ,2022,3
164,GPL-2.0,NZ,2022,3
119,CC0-1.0,NZ,2022,3
237,MIT,PA,2022,3
2094,MIT,PE,2022,3
594,GPL-3.0,PE,2022,3
479,Apache-2.0,PE,2022,3
354,NOASSERTION,PE,2022,3
3601,MIT,PH,2022,3
1270,Apache-2.0,PH,2022,3
1027,GPL-3.0,PH,2022,3
968,NOASSERTION,PH,2022,3
174,AGPL-3.0,PH,2022,3
158,Unlicense,PH,2022,3
146,GPL-2.0,PH,2022,3
140,BSD-3-Clause,PH,2022,3
135,CC-BY-4.0,PH,2022,3
123,CC0-1.0,PH,2022,3
4594,MIT,PK,2022,3
1242,Apache-2.0,PK,2022,3
1100,NOASSERTION,PK,2022,3
1089,GPL-3.0,PK,2022,3
288,CC0-1.0,PK,2022,3
261,AGPL-3.0,PK,2022,3
200,BSD-3-Clause,PK,2022,3
140,GPL-2.0,PK,2022,3
117,Unlicense,PK,2022,3
109,0BSD,PK,2022,3
11225,MIT,PL,2022,3
4190,Apache-2.0,PL,2022,3
3570,NOASSERTION,PL,2022,3
3218,GPL-3.0,PL,2022,3
752,BSD-3-Clause,PL,2022,3
670,GPL-2.0,PL,2022,3
584,AGPL-3.0,PL,2022,3
406,Unlicense,PL,2022,3
300,CC0-1.0,PL,2022,3
263,MPL-2.0,PL,2022,3
230,BSD-2-Clause,PL,2022,3
207,LGPL-3.0,PL,2022,3
165,CC-BY-4.0,PL,2022,3
150,LGPL-2.1,PL,2022,3
113,ISC,PL,2022,3
107,0BSD,PL,2022,3
183,MIT,PR,2022,3
221,MIT,PS,2022,3
4268,MIT,PT,2022,3
1272,Apache-2.0,PT,2022,3
1229,GPL-3.0,PT,2022,3
1126,NOASSERTION,PT,2022,3
273,AGPL-3.0,PT,2022,3
226,BSD-3-Clause,PT,2022,3
193,GPL-2.0,PT,2022,3
119,Unlicense,PT,2022,3
113,CC0-1.0,PT,2022,3
246,MIT,PY,2022,3
140,MIT,QA,2022,3
3393,MIT,RO,2022,3
1111,Apache-2.0,RO,2022,3
980,GPL-3.0,RO,2022,3
939,NOASSERTION,RO,2022,3
207,GPL-2.0,RO,2022,3
173,AGPL-3.0,RO,2022,3
151,BSD-3-Clause,RO,2022,3
128,Unlicense,RO,2022,3
1442,MIT,RS,2022,3
469,Apache-2.0,RS,2022,3
448,NOASSERTION,RS,2022,3
407,GPL-3.0,RS,2022,3
20553,MIT,RU,2022,3
7026,Apache-2.0,RU,2022,3
6024,GPL-3.0,RU,2022,3
5387,NOASSERTION,RU,2022,3
1563,BSD-3-Clause,RU,2022,3
1128,AGPL-3.0,RU,2022,3
1078,GPL-2.0,RU,2022,3
916,Unlicense,RU,2022,3
562,CC0-1.0,RU,2022,3
441,BSD-2-Clause,RU,2022,3
412,MPL-2.0,RU,2022,3
351,CC-BY-4.0,RU,2022,3
304,LGPL-3.0,RU,2022,3
262,LGPL-2.1,RU,2022,3
238,CC-BY-SA-4.0,RU,2022,3
150,ISC,RU,2022,3
143,WTFPL,RU,2022,3
381,MIT,RW,2022,3
108,NOASSERTION,RW,2022,3
1010,MIT,SA,2022,3
352,Apache-2.0,SA,2022,3
295,NOASSERTION,SA,2022,3
258,GPL-3.0,SA,2022,3
111,CC-BY-4.0,SA,2022,3
7290,MIT,SE,2022,3
2455,NOASSERTION,SE,2022,3
2318,Apache-2.0,SE,2022,3
2097,GPL-3.0,SE,2022,3
491,BSD-3-Clause,SE,2022,3
430,AGPL-3.0,SE,2022,3
418,GPL-2.0,SE,2022,3
302,Unlicense,SE,2022,3
243,CC0-1.0,SE,2022,3
235,BSD-2-Clause,SE,2022,3
191,CC-BY-4.0,SE,2022,3
146,MPL-2.0,SE,2022,3
135,LGPL-3.0,SE,2022,3
104,ISC,SE,2022,3
10208,MIT,SG,2022,3
4162,Apache-2.0,SG,2022,3
3064,NOASSERTION,SG,2022,3
2420,GPL-3.0,SG,2022,3
582,AGPL-3.0,SG,2022,3
523,BSD-3-Clause,SG,2022,3
414,GPL-2.0,SG,2022,3
308,CC0-1.0,SG,2022,3
209,Unlicense,SG,2022,3
182,CC-BY-4.0,SG,2022,3
160,MPL-2.0,SG,2022,3
153,BSD-2-Clause,SG,2022,3
123,LGPL-3.0,SG,2022,3
862,MIT,SI,2022,3
274,NOASSERTION,SI,2022,3
268,Apache-2.0,SI,2022,3
254,GPL-3.0,SI,2022,3
1166,MIT,SK,2022,3
450,Apache-2.0,SK,2022,3
408,GPL-3.0,SK,2022,3
355,NOASSERTION,SK,2022,3
108,BSD-3-Clause,SK,2022,3
191,MIT,SN,2022,3
308,MIT,SV,2022,3
125,GPL-3.0,SV,2022,3
114,MIT,SY,2022,3
3233,MIT,TH,2022,3
914,Apache-2.0,TH,2022,3
702,NOASSERTION,TH,2022,3
653,GPL-3.0,TH,2022,3
174,AGPL-3.0,TH,2022,3
153,BSD-3-Clause,TH,2022,3
132,Unlicense,TH,2022,3
108,GPL-2.0,TH,2022,3
913,MIT,TN,2022,3
294,Apache-2.0,TN,2022,3
224,NOASSERTION,TN,2022,3
151,GPL-3.0,TN,2022,3
11643,MIT,TR,2022,3
2790,Apache-2.0,TR,2022,3
2476,GPL-3.0,TR,2022,3
1728,NOASSERTION,TR,2022,3
418,Unlicense,TR,2022,3
402,AGPL-3.0,TR,2022,3
319,BSD-3-Clause,TR,2022,3
274,GPL-2.0,TR,2022,3
224,CC0-1.0,TR,2022,3
163,MPL-2.0,TR,2022,3
129,CC-BY-4.0,TR,2022,3
110,BSD-2-Clause,TR,2022,3
108,LGPL-3.0,TR,2022,3
7637,MIT,TW,2022,3
2677,Apache-2.0,TW,2022,3
2023,NOASSERTION,TW,2022,3
1641,GPL-3.0,TW,2022,3
469,AGPL-3.0,TW,2022,3
390,BSD-3-Clause,TW,2022,3
306,GPL-2.0,TW,2022,3
187,CC-BY-4.0,TW,2022,3
167,Unlicense,TW,2022,3
153,CC0-1.0,TW,2022,3
117,BSD-2-Clause,TW,2022,3
262,MIT,TZ,2022,3
7519,MIT,UA,2022,3
2598,GPL-3.0,UA,2022,3
2410,Apache-2.0,UA,2022,3
1930,NOASSERTION,UA,2022,3
396,GPL-2.0,UA,2022,3
386,BSD-3-Clause,UA,2022,3
334,AGPL-3.0,UA,2022,3
245,Unlicense,UA,2022,3
196,CC0-1.0,UA,2022,3
138,MPL-2.0,UA,2022,3
110,BSD-2-Clause,UA,2022,3
466,MIT,UG,2022,3
166,NOASSERTION,UG,2022,3
109,Apache-2.0,UG,2022,3
107,GPL-3.0,UG,2022,3
166904,MIT,US,2022,3
66873,NOASSERTION,US,2022,3
64876,Apache-2.0,US,2022,3
42640,GPL-3.0,US,2022,3
13748,BSD-3-Clause,US,2022,3
8857,AGPL-3.0,US,2022,3
8420,GPL-2.0,US,2022,3
7032,CC0-1.0,US,2022,3
5571,CC-BY-4.0,US,2022,3
4956,Unlicense,US,2022,3
4351,BSD-2-Clause,US,2022,3
4159,MPL-2.0,US,2022,3
2110,LGPL-3.0,US,2022,3
1794,LGPL-2.1,US,2022,3
1623,ISC,US,2022,3
1134,CC-BY-SA-4.0,US,2022,3
1109,0BSD,US,2022,3
927,BSD-3-Clause-Clear,US,2022,3
492,WTFPL,US,2022,3
437,EPL-2.0,US,2022,3
428,BSL-1.0,US,2022,3
396,Zlib,US,2022,3
358,EPL-1.0,US,2022,3
217,UPL-1.0,US,2022,3
109,OFL-1.1,US,2022,3
654,MIT,UY,2022,3
194,GPL-3.0,UY,2022,3
177,Apache-2.0,UY,2022,3
155,NOASSERTION,UY,2022,3
816,MIT,UZ,2022,3
279,Apache-2.0,UZ,2022,3
145,NOASSERTION,UZ,2022,3
138,GPL-3.0,UZ,2022,3
1086,MIT,VE,2022,3
276,GPL-3.0,VE,2022,3
203,NOASSERTION,VE,2022,3
156,Apache-2.0,VE,2022,3
7910,MIT,VN,2022,3
2416,Apache-2.0,VN,2022,3
2324,NOASSERTION,VN,2022,3
1795,GPL-3.0,VN,2022,3
369,BSD-3-Clause,VN,2022,3
334,AGPL-3.0,VN,2022,3
281,GPL-2.0,VN,2022,3
271,Unlicense,VN,2022,3
153,CC0-1.0,VN,2022,3
147,MPL-2.0,VN,2022,3
193,MIT,YE,2022,3
3053,MIT,ZA,2022,3
836,NOASSERTION,ZA,2022,3
791,Apache-2.0,ZA,2022,3
735,GPL-3.0,ZA,2022,3
192,BSD-3-Clause,ZA,2022,3
154,AGPL-3.0,ZA,2022,3
145,GPL-2.0,ZA,2022,3
111,CC0-1.0,ZA,2022,3
102,CC-BY-4.0,ZA,2022,3
163,MIT,ZM,2022,3
184,MIT,ZW,2022,3
1617,MIT,AE,2022,4
571,Apache-2.0,AE,2022,4
423,NOASSERTION,AE,2022,4
364,GPL-3.0,AE,2022,4
149,MIT,AF,2022,4
214,MIT,AL,2022,4
1022,MIT,AM,2022,4
393,Apache-2.0,AM,2022,4
327,NOASSERTION,AM,2022,4
182,GPL-3.0,AM,2022,4
271,MIT,AO,2022,4
5630,MIT,AR,2022,4
1977,GPL-3.0,AR,2022,4
1284,Apache-2.0,AR,2022,4
1218,NOASSERTION,AR,2022,4
277,AGPL-3.0,AR,2022,4
263,GPL-2.0,AR,2022,4
244,BSD-3-Clause,AR,2022,4
164,CC0-1.0,AR,2022,4
117,Unlicense,AR,2022,4
4550,MIT,AT,2022,4
1859,NOASSERTION,AT,2022,4
1743,GPL-3.0,AT,2022,4
1613,Apache-2.0,AT,2022,4
405,BSD-3-Clause,AT,2022,4
353,GPL-2.0,AT,2022,4
327,AGPL-3.0,AT,2022,4
202,Unlicense,AT,2022,4
165,BSD-2-Clause,AT,2022,4
150,CC0-1.0,AT,2022,4
147,CC-BY-4.0,AT,2022,4
126,LGPL-3.0,AT,2022,4
125,MPL-2.0,AT,2022,4
12789,MIT,AU,2022,4
4512,NOASSERTION,AU,2022,4
4198,Apache-2.0,AU,2022,4
3881,GPL-3.0,AU,2022,4
877,BSD-3-Clause,AU,2022,4
826,AGPL-3.0,AU,2022,4
769,GPL-2.0,AU,2022,4
520,CC0-1.0,AU,2022,4
437,Unlicense,AU,2022,4
436,CC-BY-4.0,AU,2022,4
355,MPL-2.0,AU,2022,4
293,BSD-2-Clause,AU,2022,4
212,LGPL-3.0,AU,2022,4
144,LGPL-2.1,AU,2022,4
135,ISC,AU,2022,4
427,MIT,AZ,2022,4
129,GPL-3.0,AZ,2022,4
115,Apache-2.0,AZ,2022,4
386,MIT,BA,2022,4
4278,MIT,BD,2022,4
1430,GPL-3.0,BD,2022,4
1017,Apache-2.0,BD,2022,4
848,NOASSERTION,BD,2022,4
237,GPL-2.0,BD,2022,4
181,AGPL-3.0,BD,2022,4
142,CC0-1.0,BD,2022,4
116,Unlicense,BD,2022,4
108,BSD-3-Clause,BD,2022,4
4740,MIT,BE,2022,4
1722,NOASSERTION,BE,2022,4
1551,GPL-3.0,BE,2022,4
1441,Apache-2.0,BE,2022,4
404,AGPL-3.0,BE,2022,4
352,BSD-3-Clause,BE,2022,4
318,GPL-2.0,BE,2022,4
162,CC0-1.0,BE,2022,4
160,CC-BY-4.0,BE,2022,4
150,Unlicense,BE,2022,4
107,BSD-2-Clause,BE,2022,4
106,LGPL-3.0,BE,2022,4
104,MPL-2.0,BE,2022,4
3062,MIT,BG,2022,4
870,Apache-2.0,BG,2022,4
660,NOASSERTION,BG,2022,4
647,GPL-3.0,BG,2022,4
126,GPL-2.0,BG,2022,4
121,AGPL-3.0,BG,2022,4
114,MIT,BH,2022,4
135,MIT,BJ,2022,4
564,MIT,BO,2022,4
132,Apache-2.0,BO,2022,4
121,GPL-3.0,BO,2022,4
106,NOASSERTION,BO,2022,4
52152,MIT,BR,2022,4
8400,GPL-3.0,BR,2022,4
6469,Apache-2.0,BR,2022,4
5330,NOASSERTION,BR,2022,4
1226,AGPL-3.0,BR,2022,4
1125,GPL-2.0,BR,2022,4
1091,BSD-3-Clause,BR,2022,4
1050,CC0-1.0,BR,2022,4
851,Unlicense,BR,2022,4
622,CC-BY-4.0,BR,2022,4
568,MPL-2.0,BR,2022,4
306,BSD-2-Clause,BR,2022,4
240,LGPL-3.0,BR,2022,4
193,LGPL-2.1,BR,2022,4
124,ISC,BR,2022,4
108,CC-BY-SA-4.0,BR,2022,4
2492,MIT,BY,2022,4
565,Apache-2.0,BY,2022,4
467,GPL-3.0,BY,2022,4
436,NOASSERTION,BY,2022,4
104,GPL-2.0,BY,2022,4
25104,MIT,CA,2022,4
8784,Apache-2.0,CA,2022,4
8745,NOASSERTION,CA,2022,4
6616,GPL-3.0,CA,2022,4
1477,BSD-3-Clause,CA,2022,4
1405,AGPL-3.0,CA,2022,4
1255,GPL-2.0,CA,2022,4
905,CC0-1.0,CA,2022,4
783,Unlicense,CA,2022,4
769,CC-BY-4.0,CA,2022,4
681,MPL-2.0,CA,2022,4
559,BSD-2-Clause,CA,2022,4
336,LGPL-3.0,CA,2022,4
244,LGPL-2.1,CA,2022,4
229,ISC,CA,2022,4
216,CC-BY-SA-4.0,CA,2022,4
193,0BSD,CA,2022,4
104,EPL-2.0,CA,2022,4
108,MIT,CD,2022,4
8000,MIT,CH,2022,4
3373,Apache-2.0,CH,2022,4
3276,NOASSERTION,CH,2022,4
2840,GPL-3.0,CH,2022,4
978,BSD-3-Clause,CH,2022,4
669,AGPL-3.0,CH,2022,4
511,GPL-2.0,CH,2022,4
353,CC0-1.0,CH,2022,4
266,LGPL-3.0,CH,2022,4
248,Unlicense,CH,2022,4
244,MPL-2.0,CH,2022,4
222,CC-BY-4.0,CH,2022,4
199,BSD-2-Clause,CH,2022,4
181,CC-BY-SA-4.0,CH,2022,4
150,LGPL-2.1,CH,2022,4
118,MIT,CI,2022,4
2272,MIT,CL,2022,4
716,GPL-3.0,CL,2022,4
477,Apache-2.0,CL,2022,4
437,NOASSERTION,CL,2022,4
428,MIT,CM,2022,4
152,GPL-3.0,CM,2022,4
136,NOASSERTION,CM,2022,4
128,Apache-2.0,CM,2022,4
27199,MIT,CN,2022,4
15100,Apache-2.0,CN,2022,4
7510,GPL-3.0,CN,2022,4
6700,NOASSERTION,CN,2022,4
2000,AGPL-3.0,CN,2022,4
1488,GPL-2.0,CN,2022,4
1278,BSD-3-Clause,CN,2022,4
495,LGPL-3.0,CN,2022,4
466,Unlicense,CN,2022,4
457,MPL-2.0,CN,2022,4
439,CC0-1.0,CN,2022,4
400,BSD-2-Clause,CN,2022,4
363,CC-BY-SA-4.0,CN,2022,4
321,CC-BY-4.0,CN,2022,4
305,LGPL-2.1,CN,2022,4
125,WTFPL,CN,2022,4
5497,MIT,CO,2022,4
1653,GPL-3.0,CO,2022,4
1110,Apache-2.0,CO,2022,4
928,NOASSERTION,CO,2022,4
222,CC0-1.0,CO,2022,4
169,GPL-2.0,CO,2022,4
149,AGPL-3.0,CO,2022,4
135,BSD-3-Clause,CO,2022,4
114,Unlicense,CO,2022,4
103,CC-BY-4.0,CO,2022,4
662,MIT,CR,2022,4
230,GPL-3.0,CR,2022,4
187,Apache-2.0,CR,2022,4
149,NOASSERTION,CR,2022,4
376,MIT,CU,2022,4
106,GPL-3.0,CU,2022,4
625,MIT,CY,2022,4
280,Apache-2.0,CY,2022,4
187,NOASSERTION,CY,2022,4
142,GPL-3.0,CY,2022,4
5277,MIT,CZ,2022,4
1800,NOASSERTION,CZ,2022,4
1784,Apache-2.0,CZ,2022,4
1640,GPL-3.0,CZ,2022,4
478,GPL-2.0,CZ,2022,4
392,BSD-3-Clause,CZ,2022,4
233,AGPL-3.0,CZ,2022,4
189,Unlicense,CZ,2022,4
155,CC0-1.0,CZ,2022,4
132,LGPL-3.0,CZ,2022,4
129,BSD-2-Clause,CZ,2022,4
118,LGPL-2.1,CZ,2022,4
111,MPL-2.0,CZ,2022,4
42583,MIT,DE,2022,4
17277,Apache-2.0,DE,2022,4
16543,NOASSERTION,DE,2022,4
15656,GPL-3.0,DE,2022,4
3847,BSD-3-Clause,DE,2022,4
3754,GPL-2.0,DE,2022,4
3502,AGPL-3.0,DE,2022,4
1710,CC0-1.0,DE,2022,4
1404,Unlicense,DE,2022,4
1295,BSD-2-Clause,DE,2022,4
1272,LGPL-3.0,DE,2022,4
1156,MPL-2.0,DE,2022,4
1018,CC-BY-4.0,DE,2022,4
879,LGPL-2.1,DE,2022,4
504,ISC,DE,2022,4
467,EPL-2.0,DE,2022,4
440,CC-BY-SA-4.0,DE,2022,4
179,WTFPL,DE,2022,4
178,0BSD,DE,2022,4
165,Zlib,DE,2022,4
164,EPL-1.0,DE,2022,4
