num_pushers,language,language_type,iso2_code,year,quarter
286,Common Lisp,programming,CN,2021,2
281,ActionScript,programming,CN,2021,2
278,Julia,programming,CN,2021,2
277,HiveQL,programming,CN,2021,2
270,q,programming,CN,2021,2
267,SystemVerilog,programming,CN,2021,2
260,Coq,programming,CN,2021,2
251,VBA,programming,CN,2021,2
241,Gnuplot,programming,CN,2021,2
238,Erlang,programming,CN,2021,2
229,Metal,programming,CN,2021,2
228,Nix,programming,CN,2021,2
217,Jsonnet,programming,CN,2021,2
216,AutoHotkey,programming,CN,2021,2
211,Forth,programming,CN,2021,2
208,F#,programming,CN,2021,2
201,Brainfuck,programming,CN,2021,2
191,VHDL,programming,CN,2021,2
191,Logos,programming,CN,2021,2
182,Arc,programming,CN,2021,2
181,OpenEdge ABL,programming,CN,2021,2
174,Prolog,programming,CN,2021,2
167,Sage,programming,CN,2021,2
165,D,programming,CN,2021,2
162,RobotFramework,programming,CN,2021,2
162,Standard ML,programming,CN,2021,2
159,eC,programming,CN,2021,2
156,Stata,programming,CN,2021,2
155,OCaml,programming,CN,2021,2
146,POV-Ray SDL,programming,CN,2021,2
143,SAS,programming,CN,2021,2
139,WebAssembly,programming,CN,2021,2
136,Elixir,programming,CN,2021,2
131,Zeek,programming,CN,2021,2
124,Limbo,programming,CN,2021,2
123,AMPL,programming,CN,2021,2
120,SQLPL,programming,CN,2021,2
116,ReScript,programming,CN,2021,2
106,Processing,programming,CN,2021,2
105,RenderScript,programming,CN,2021,2
103,Terra,programming,CN,2021,2
102,jq,programming,CN,2021,2
25130,HTML,markup,CO,2021,2
19250,CSS,markup,CO,2021,2
5395,SCSS,markup,CO,2021,2
2298,Jupyter Notebook,markup,CO,2021,2
1449,Vue,markup,CO,2021,2
1430,Blade,markup,CO,2021,2
922,Less,markup,CO,2021,2
421,Pug,markup,CO,2021,2
410,Handlebars,markup,CO,2021,2
385,TeX,markup,CO,2021,2
367,EJS,markup,CO,2021,2
277,Sass,markup,CO,2021,2
192,Stylus,markup,CO,2021,2
182,Roff,markup,CO,2021,2
123,Twig,markup,CO,2021,2
19954,JavaScript,programming,CO,2021,2
7152,Java,programming,CO,2021,2
7125,Python,programming,CO,2021,2
7112,Shell,programming,CO,2021,2
5225,TypeScript,programming,CO,2021,2
4401,PHP,programming,CO,2021,2
2611,Ruby,programming,CO,2021,2
2415,Dockerfile,programming,CO,2021,2
2348,C#,programming,CO,2021,2
1656,C++,programming,CO,2021,2
1500,C,programming,CO,2021,2
1432,Hack,programming,CO,2021,2
1265,Kotlin,programming,CO,2021,2
1256,Makefile,programming,CO,2021,2
1185,Objective-C,programming,CO,2021,2
918,Swift,programming,CO,2021,2
790,Batchfile,programming,CO,2021,2
787,Dart,programming,CO,2021,2
623,Gherkin,programming,CO,2021,2
586,Go,programming,CO,2021,2
559,R,programming,CO,2021,2
497,PowerShell,programming,CO,2021,2
419,ASP.NET,programming,CO,2021,2
319,Assembly,programming,CO,2021,2
294,Starlark,programming,CO,2021,2
294,ShaderLab,programming,CO,2021,2
292,CMake,programming,CO,2021,2
273,HLSL,programming,CO,2021,2
256,MATLAB,programming,CO,2021,2
253,TSQL,programming,CO,2021,2
247,Vim Script,programming,CO,2021,2
193,Smarty,programming,CO,2021,2
185,CoffeeScript,programming,CO,2021,2
168,Perl,programming,CO,2021,2
148,HCL,programming,CO,2021,2
144,PureBasic,programming,CO,2021,2
129,GLSL,programming,CO,2021,2
120,Lua,programming,CO,2021,2
120,PLpgSQL,programming,CO,2021,2
118,XSLT,programming,CO,2021,2
112,Rust,programming,CO,2021,2
104,Solidity,programming,CO,2021,2
3393,HTML,markup,CR,2021,2
2684,CSS,markup,CR,2021,2
892,SCSS,markup,CR,2021,2
178,Jupyter Notebook,markup,CR,2021,2
127,Vue,markup,CR,2021,2
123,Less,markup,CR,2021,2
118,Blade,markup,CR,2021,2
2951,JavaScript,programming,CR,2021,2
1183,Shell,programming,CR,2021,2
1154,Python,programming,CR,2021,2
1123,Java,programming,CR,2021,2
744,C#,programming,CR,2021,2
676,TypeScript,programming,CR,2021,2
540,Dockerfile,programming,CR,2021,2
499,PHP,programming,CR,2021,2
453,C++,programming,CR,2021,2
439,C,programming,CR,2021,2
427,Ruby,programming,CR,2021,2
393,Makefile,programming,CR,2021,2
218,TSQL,programming,CR,2021,2
218,ASP.NET,programming,CR,2021,2
188,Kotlin,programming,CR,2021,2
176,CMake,programming,CR,2021,2
171,Hack,programming,CR,2021,2
170,Batchfile,programming,CR,2021,2
138,Mako,programming,CR,2021,2
131,PowerShell,programming,CR,2021,2
118,R,programming,CR,2021,2
113,Assembly,programming,CR,2021,2
110,Swift,programming,CR,2021,2
108,Objective-C,programming,CR,2021,2
105,Go,programming,CR,2021,2
599,HTML,markup,CU,2021,2
464,CSS,markup,CU,2021,2
184,SCSS,markup,CU,2021,2
555,JavaScript,programming,CU,2021,2
314,Python,programming,CU,2021,2
300,Shell,programming,CU,2021,2
178,TypeScript,programming,CU,2021,2
131,PHP,programming,CU,2021,2
126,C#,programming,CU,2021,2
112,Dockerfile,programming,CU,2021,2
103,Java,programming,CU,2021,2
105,HTML,markup,CV,2021,2
597,HTML,markup,CY,2021,2
452,CSS,markup,CY,2021,2
150,SCSS,markup,CY,2021,2
550,JavaScript,programming,CY,2021,2
367,Shell,programming,CY,2021,2
326,Python,programming,CY,2021,2
156,Java,programming,CY,2021,2
150,Dockerfile,programming,CY,2021,2
143,PHP,programming,CY,2021,2
143,Makefile,programming,CY,2021,2
124,C,programming,CY,2021,2
119,C++,programming,CY,2021,2
114,TypeScript,programming,CY,2021,2
111,Ruby,programming,CY,2021,2
109,C#,programming,CY,2021,2
8566,HTML,markup,CZ,2021,2
6426,CSS,markup,CZ,2021,2
2279,SCSS,markup,CZ,2021,2
712,Jupyter Notebook,markup,CZ,2021,2
680,Roff,markup,CZ,2021,2
556,TeX,markup,CZ,2021,2
541,Vue,markup,CZ,2021,2
465,Less,markup,CZ,2021,2
230,Jinja,markup,CZ,2021,2
226,Latte,markup,CZ,2021,2
224,Handlebars,markup,CZ,2021,2
184,Mustache,markup,CZ,2021,2
178,Twig,markup,CZ,2021,2
177,Sass,markup,CZ,2021,2
169,EJS,markup,CZ,2021,2
159,Blade,markup,CZ,2021,2
123,Pug,markup,CZ,2021,2
106,Rich Text Format,markup,CZ,2021,2
7721,JavaScript,programming,CZ,2021,2
5963,Shell,programming,CZ,2021,2
5365,Python,programming,CZ,2021,2
2822,Makefile,programming,CZ,2021,2
2790,Dockerfile,programming,CZ,2021,2
2633,Java,programming,CZ,2021,2
2336,C++,programming,CZ,2021,2
2264,C,programming,CZ,2021,2
2243,TypeScript,programming,CZ,2021,2
1989,PHP,programming,CZ,2021,2
1762,C#,programming,CZ,2021,2
1730,Ruby,programming,CZ,2021,2
1545,Batchfile,programming,CZ,2021,2
1011,CMake,programming,CZ,2021,2
797,Objective-C,programming,CZ,2021,2
763,Go,programming,CZ,2021,2
743,Perl,programming,CZ,2021,2
728,PowerShell,programming,CZ,2021,2
640,Kotlin,programming,CZ,2021,2
492,Assembly,programming,CZ,2021,2
473,Lua,programming,CZ,2021,2
443,M4,programming,CZ,2021,2
425,Swift,programming,CZ,2021,2
425,XSLT,programming,CZ,2021,2
416,Vim Script,programming,CZ,2021,2
387,Groovy,programming,CZ,2021,2
323,Rust,programming,CZ,2021,2
320,Smarty,programming,CZ,2021,2
313,GLSL,programming,CZ,2021,2
305,Hack,programming,CZ,2021,2
301,R,programming,CZ,2021,2
287,Awk,programming,CZ,2021,2
232,Tcl,programming,CZ,2021,2
228,Yacc,programming,CZ,2021,2
225,Emacs Lisp,programming,CZ,2021,2
211,HCL,programming,CZ,2021,2
208,QMake,programming,CZ,2021,2
203,PLpgSQL,programming,CZ,2021,2
198,Pascal,programming,CZ,2021,2
196,TSQL,programming,CZ,2021,2
196,Lex,programming,CZ,2021,2
195,MATLAB,programming,CZ,2021,2
194,Objective-C++,programming,CZ,2021,2
189,Gherkin,programming,CZ,2021,2
180,sed,programming,CZ,2021,2
170,Starlark,programming,CZ,2021,2
169,Scala,programming,CZ,2021,2
167,Dart,programming,CZ,2021,2
156,Haskell,programming,CZ,2021,2
148,VHDL,programming,CZ,2021,2
146,Raku,programming,CZ,2021,2
141,FreeMarker,programming,CZ,2021,2
129,Nix,programming,CZ,2021,2
128,HLSL,programming,CZ,2021,2
122,Smalltalk,programming,CZ,2021,2
119,ASP.NET,programming,CZ,2021,2
115,Meson,programming,CZ,2021,2
114,ShaderLab,programming,CZ,2021,2
113,Mako,programming,CZ,2021,2
111,OpenSCAD,programming,CZ,2021,2
111,GDB,programming,CZ,2021,2
107,NSIS,programming,CZ,2021,2
101,SWIG,programming,CZ,2021,2
101,PLSQL,programming,CZ,2021,2
62860,HTML,markup,DE,2021,2
45616,CSS,markup,DE,2021,2
16302,SCSS,markup,DE,2021,2
10391,Jupyter Notebook,markup,DE,2021,2
5616,TeX,markup,DE,2021,2
4813,Vue,markup,DE,2021,2
4609,Roff,markup,DE,2021,2
2559,Less,markup,DE,2021,2
1680,Handlebars,markup,DE,2021,2
1638,Jinja,markup,DE,2021,2
1469,Mustache,markup,DE,2021,2
1462,EJS,markup,DE,2021,2
1173,Twig,markup,DE,2021,2
1168,Rich Text Format,markup,DE,2021,2
1075,Sass,markup,DE,2021,2
977,Pug,markup,DE,2021,2
903,Blade,markup,DE,2021,2
732,Svelte,markup,DE,2021,2
531,Vim Snippet,markup,DE,2021,2
498,PostScript,markup,DE,2021,2
484,Stylus,markup,DE,2021,2
345,Nunjucks,markup,DE,2021,2
214,Haml,markup,DE,2021,2
205,Liquid,markup,DE,2021,2
141,YASnippet,markup,DE,2021,2
117,Slim,markup,DE,2021,2
55429,JavaScript,programming,DE,2021,2
49638,Shell,programming,DE,2021,2
46665,Python,programming,DE,2021,2
23898,Dockerfile,programming,DE,2021,2
21642,Java,programming,DE,2021,2
21099,Makefile,programming,DE,2021,2
19891,C++,programming,DE,2021,2
18146,C,programming,DE,2021,2
16890,TypeScript,programming,DE,2021,2
14301,Ruby,programming,DE,2021,2
11728,PHP,programming,DE,2021,2
11377,Batchfile,programming,DE,2021,2
9785,CMake,programming,DE,2021,2
9701,C#,programming,DE,2021,2
7017,Go,programming,DE,2021,2
6486,Objective-C,programming,DE,2021,2
5826,Perl,programming,DE,2021,2
5043,Kotlin,programming,DE,2021,2
4780,PowerShell,programming,DE,2021,2
4598,R,programming,DE,2021,2
4158,Assembly,programming,DE,2021,2
3888,Lua,programming,DE,2021,2
3787,Vim Script,programming,DE,2021,2
3591,Rust,programming,DE,2021,2
3543,Swift,programming,DE,2021,2
3167,XSLT,programming,DE,2021,2
3053,M4,programming,DE,2021,2
2762,Smarty,programming,DE,2021,2
2281,GLSL,programming,DE,2021,2
2180,MATLAB,programming,DE,2021,2
2139,Groovy,programming,DE,2021,2
2032,Emacs Lisp,programming,DE,2021,2
1864,Awk,programming,DE,2021,2
1797,Dart,programming,DE,2021,2
1747,HCL,programming,DE,2021,2
1680,QMake,programming,DE,2021,2
1664,Scala,programming,DE,2021,2
1647,Hack,programming,DE,2021,2
1480,Yacc,programming,DE,2021,2
1467,Gherkin,programming,DE,2021,2
1463,HLSL,programming,DE,2021,2
1451,Objective-C++,programming,DE,2021,2
1378,ShaderLab,programming,DE,2021,2
1329,Nix,programming,DE,2021,2
1321,sed,programming,DE,2021,2
1307,Lex,programming,DE,2021,2
1231,Starlark,programming,DE,2021,2
1203,PLpgSQL,programming,DE,2021,2
1129,Fortran,programming,DE,2021,2
1113,Tcl,programming,DE,2021,2
1093,Haskell,programming,DE,2021,2
1027,Cuda,programming,DE,2021,2
1003,Raku,programming,DE,2021,2
993,NSIS,programming,DE,2021,2
993,Pascal,programming,DE,2021,2
976,NASL,programming,DE,2021,2
921,GDB,programming,DE,2021,2
849,Meson,programming,DE,2021,2
839,Scheme,programming,DE,2021,2
807,Julia,programming,DE,2021,2
765,Smalltalk,programming,DE,2021,2
740,CoffeeScript,programming,DE,2021,2
734,TSQL,programming,DE,2021,2
727,Clojure,programming,DE,2021,2
726,SWIG,programming,DE,2021,2
722,FreeMarker,programming,DE,2021,2
704,Common Lisp,programming,DE,2021,2
694,Gnuplot,programming,DE,2021,2
690,ANTLR,programming,DE,2021,2
676,Solidity,programming,DE,2021,2
644,Inno Setup,programming,DE,2021,2
643,D,programming,DE,2021,2
630,GAP,programming,DE,2021,2
575,Elixir,programming,DE,2021,2
561,QML,programming,DE,2021,2
557,Mathematica,programming,DE,2021,2
555,Mako,programming,DE,2021,2
555,Prolog,programming,DE,2021,2
526,PLSQL,programming,DE,2021,2
468,Erlang,programming,DE,2021,2
466,VBScript,programming,DE,2021,2
466,ASP.NET,programming,DE,2021,2
445,OpenSCAD,programming,DE,2021,2
441,VHDL,programming,DE,2021,2
433,Pawn,programming,DE,2021,2
432,DIGITAL Command Language,programming,DE,2021,2
431,SmPL,programming,DE,2021,2
414,XS,programming,DE,2021,2
404,Processing,programming,DE,2021,2
400,AppleScript,programming,DE,2021,2
397,Verilog,programming,DE,2021,2
390,SourcePawn,programming,DE,2021,2
377,AutoHotkey,programming,DE,2021,2
369,G-code,programming,DE,2021,2
369,DTrace,programming,DE,2021,2
368,F#,programming,DE,2021,2
358,Visual Basic .NET,programming,DE,2021,2
352,OCaml,programming,DE,2021,2
346,M,programming,DE,2021,2
343,Jsonnet,programming,DE,2021,2
333,GDScript,programming,DE,2021,2
307,Xtend,programming,DE,2021,2
305,LLVM,programming,DE,2021,2
304,Forth,programming,DE,2021,2
303,AMPL,programming,DE,2021,2
292,Scilab,programming,DE,2021,2
286,UnrealScript,programming,DE,2021,2
286,Puppet,programming,DE,2021,2
284,PureScript,programming,DE,2021,2
277,VBA,programming,DE,2021,2
265,PureBasic,programming,DE,2021,2
265,Standard ML,programming,DE,2021,2
261,Jasmin,programming,DE,2021,2
252,Ada,programming,DE,2021,2
229,Elm,programming,DE,2021,2
228,POV-Ray SDL,programming,DE,2021,2
221,ActionScript,programming,DE,2021,2
208,Rebol,programming,DE,2021,2
204,OpenEdge ABL,programming,DE,2021,2
202,RPC,programming,DE,2021,2
200,Thrift,programming,DE,2021,2
193,Logos,programming,DE,2021,2
188,Crystal,programming,DE,2021,2
183,Module Management System,programming,DE,2021,2
180,SystemVerilog,programming,DE,2021,2
171,SAS,programming,DE,2021,2
169,BitBake,programming,DE,2021,2
165,Nim,programming,DE,2021,2
158,RobotFramework,programming,DE,2021,2
157,RenderScript,programming,DE,2021,2
157,WebAssembly,programming,DE,2021,2
155,SaltStack,programming,DE,2021,2
154,SuperCollider,programming,DE,2021,2
153,AGS Script,programming,DE,2021,2
150,Vala,programming,DE,2021,2
150,XQuery,programming,DE,2021,2
146,Reason,programming,DE,2021,2
145,ASL,programming,DE,2021,2
141,Haxe,programming,DE,2021,2
139,Stata,programming,DE,2021,2
129,Limbo,programming,DE,2021,2
123,AIDL,programming,DE,2021,2
122,Isabelle,programming,DE,2021,2
122,Coq,programming,DE,2021,2
120,Max,programming,DE,2021,2
119,Brainfuck,programming,DE,2021,2
118,SQLPL,programming,DE,2021,2
118,Sage,programming,DE,2021,2
118,ABAP,programming,DE,2021,2
116,BASIC,programming,DE,2021,2
115,Metal,programming,DE,2021,2
112,NewLisp,programming,DE,2021,2
112,Cap'n Proto,programming,DE,2021,2
112,VCL,programming,DE,2021,2
110,Ragel,programming,DE,2021,2
109,SQF,programming,DE,2021,2
107,Apex,programming,DE,2021,2
106,Qt Script,programming,DE,2021,2
105,Classic ASP,programming,DE,2021,2
8234,HTML,markup,DK,2021,2
6528,CSS,markup,DK,2021,2
1927,SCSS,markup,DK,2021,2
1423,Jupyter Notebook,markup,DK,2021,2
597,TeX,markup,DK,2021,2
554,Vue,markup,DK,2021,2
329,Roff,markup,DK,2021,2
229,Less,markup,DK,2021,2
199,EJS,markup,DK,2021,2
156,Blade,markup,DK,2021,2
138,Handlebars,markup,DK,2021,2
123,Mustache,markup,DK,2021,2
112,Jinja,markup,DK,2021,2
109,Rich Text Format,markup,DK,2021,2
7238,JavaScript,programming,DK,2021,2
4813,Python,programming,DK,2021,2
4541,Shell,programming,DK,2021,2
2756,Java,programming,DK,2021,2
2642,C#,programming,DK,2021,2
2177,Dockerfile,programming,DK,2021,2
1942,Makefile,programming,DK,2021,2
1835,TypeScript,programming,DK,2021,2
1765,C++,programming,DK,2021,2
1726,C,programming,DK,2021,2
1226,Ruby,programming,DK,2021,2
1166,PHP,programming,DK,2021,2
1140,Batchfile,programming,DK,2021,2
736,R,programming,DK,2021,2
727,CMake,programming,DK,2021,2
690,PowerShell,programming,DK,2021,2
579,Objective-C,programming,DK,2021,2
517,Go,programming,DK,2021,2
420,Kotlin,programming,DK,2021,2
409,Perl,programming,DK,2021,2
376,MATLAB,programming,DK,2021,2
370,ShaderLab,programming,DK,2021,2
340,Lua,programming,DK,2021,2
340,Vim Script,programming,DK,2021,2
334,HLSL,programming,DK,2021,2
332,Rust,programming,DK,2021,2
318,Swift,programming,DK,2021,2
315,Assembly,programming,DK,2021,2
238,XSLT,programming,DK,2021,2
232,Hack,programming,DK,2021,2
231,TSQL,programming,DK,2021,2
218,ASP.NET,programming,DK,2021,2
215,GLSL,programming,DK,2021,2
206,Smarty,programming,DK,2021,2
197,Emacs Lisp,programming,DK,2021,2
177,Gherkin,programming,DK,2021,2
169,PLpgSQL,programming,DK,2021,2
169,Dart,programming,DK,2021,2
159,Scala,programming,DK,2021,2
158,M4,programming,DK,2021,2
154,Haskell,programming,DK,2021,2
147,HCL,programming,DK,2021,2
133,Fortran,programming,DK,2021,2
133,F#,programming,DK,2021,2
131,Tcl,programming,DK,2021,2
127,Nix,programming,DK,2021,2
127,Objective-C++,programming,DK,2021,2
127,Mathematica,programming,DK,2021,2
125,Processing,programming,DK,2021,2
121,Groovy,programming,DK,2021,2
120,Starlark,programming,DK,2021,2
108,Smalltalk,programming,DK,2021,2
104,Awk,programming,DK,2021,2
101,Yacc,programming,DK,2021,2
2414,HTML,markup,DO,2021,2
1910,CSS,markup,DO,2021,2
480,SCSS,markup,DO,2021,2
157,Vue,markup,DO,2021,2
2092,JavaScript,programming,DO,2021,2
926,C#,programming,DO,2021,2
662,Shell,programming,DO,2021,2
541,TypeScript,programming,DO,2021,2
476,Python,programming,DO,2021,2
351,PHP,programming,DO,2021,2
324,Java,programming,DO,2021,2
259,Ruby,programming,DO,2021,2
238,Dockerfile,programming,DO,2021,2
144,Objective-C,programming,DO,2021,2
142,ASP.NET,programming,DO,2021,2
117,Kotlin,programming,DO,2021,2
117,TSQL,programming,DO,2021,2
113,Swift,programming,DO,2021,2
113,C++,programming,DO,2021,2
112,C,programming,DO,2021,2
102,Batchfile,programming,DO,2021,2
2360,HTML,markup,DZ,2021,2
1563,CSS,markup,DZ,2021,2
362,SCSS,markup,DZ,2021,2
188,Jupyter Notebook,markup,DZ,2021,2
187,Vue,markup,DZ,2021,2
185,Blade,markup,DZ,2021,2
1619,JavaScript,programming,DZ,2021,2
1109,Shell,programming,DZ,2021,2
790,Python,programming,DZ,2021,2
545,Ruby,programming,DZ,2021,2
524,Java,programming,DZ,2021,2
447,PHP,programming,DZ,2021,2
268,Kotlin,programming,DZ,2021,2
267,TypeScript,programming,DZ,2021,2
235,Objective-C,programming,DZ,2021,2
207,C,programming,DZ,2021,2
206,Dart,programming,DZ,2021,2
200,Dockerfile,programming,DZ,2021,2
195,Swift,programming,DZ,2021,2
194,Batchfile,programming,DZ,2021,2
190,C++,programming,DZ,2021,2
144,PowerShell,programming,DZ,2021,2
132,Makefile,programming,DZ,2021,2
104,C#,programming,DZ,2021,2
4394,HTML,markup,EC,2021,2
3343,CSS,markup,EC,2021,2
1009,SCSS,markup,EC,2021,2
366,Blade,markup,EC,2021,2
354,Jupyter Notebook,markup,EC,2021,2
274,Vue,markup,EC,2021,2
208,Less,markup,EC,2021,2
108,TeX,markup,EC,2021,2
3527,JavaScript,programming,EC,2021,2
1557,Java,programming,EC,2021,2
1474,Python,programming,EC,2021,2
1443,Shell,programming,EC,2021,2
1033,TypeScript,programming,EC,2021,2
990,PHP,programming,EC,2021,2
519,Ruby,programming,EC,2021,2
505,C#,programming,EC,2021,2
473,C++,programming,EC,2021,2
386,Dockerfile,programming,EC,2021,2
325,C,programming,EC,2021,2
320,Objective-C,programming,EC,2021,2
317,Kotlin,programming,EC,2021,2
274,Hack,programming,EC,2021,2
262,Swift,programming,EC,2021,2
251,Batchfile,programming,EC,2021,2
246,Makefile,programming,EC,2021,2
236,Dart,programming,EC,2021,2
141,PowerShell,programming,EC,2021,2
134,R,programming,EC,2021,2
2462,HTML,markup,EE,2021,2
1858,CSS,markup,EE,2021,2
599,SCSS,markup,EE,2021,2
302,Vue,markup,EE,2021,2
206,Jupyter Notebook,markup,EE,2021,2
2243,JavaScript,programming,EE,2021,2
1248,Shell,programming,EE,2021,2
1090,Python,programming,EE,2021,2
933,Java,programming,EE,2021,2
614,TypeScript,programming,EE,2021,2
600,Dockerfile,programming,EE,2021,2
500,PHP,programming,EE,2021,2
405,C#,programming,EE,2021,2
365,Ruby,programming,EE,2021,2
364,Makefile,programming,EE,2021,2
317,C,programming,EE,2021,2
313,C++,programming,EE,2021,2
246,Batchfile,programming,EE,2021,2
172,Objective-C,programming,EE,2021,2
156,Go,programming,EE,2021,2
149,Kotlin,programming,EE,2021,2
138,CMake,programming,EE,2021,2
129,Swift,programming,EE,2021,2
110,Hack,programming,EE,2021,2
104,Perl,programming,EE,2021,2
101,PowerShell,programming,EE,2021,2
14265,HTML,markup,EG,2021,2
9783,CSS,markup,EG,2021,2
2853,SCSS,markup,EG,2021,2
1894,Jupyter Notebook,markup,EG,2021,2
1244,Blade,markup,EG,2021,2
1018,Vue,markup,EG,2021,2
648,Less,markup,EG,2021,2
409,EJS,markup,EG,2021,2
247,Handlebars,markup,EG,2021,2
185,TeX,markup,EG,2021,2
167,Roff,markup,EG,2021,2
154,Pug,markup,EG,2021,2
131,Rich Text Format,markup,EG,2021,2
9932,JavaScript,programming,EG,2021,2
4805,Python,programming,EG,2021,2
4512,Shell,programming,EG,2021,2
3870,Java,programming,EG,2021,2
2609,C,programming,EG,2021,2
2473,PHP,programming,EG,2021,2
2229,C++,programming,EG,2021,2
2095,Ruby,programming,EG,2021,2
2014,Kotlin,programming,EG,2021,2
1996,Objective-C,programming,EG,2021,2
1960,TypeScript,programming,EG,2021,2
1937,Swift,programming,EG,2021,2
1672,Dart,programming,EG,2021,2
1625,C#,programming,EG,2021,2
1330,Makefile,programming,EG,2021,2
1275,Dockerfile,programming,EG,2021,2
711,Batchfile,programming,EG,2021,2
585,Assembly,programming,EG,2021,2
566,Hack,programming,EG,2021,2
508,CMake,programming,EG,2021,2
406,PowerShell,programming,EG,2021,2
366,ASP.NET,programming,EG,2021,2
308,Go,programming,EG,2021,2
215,Starlark,programming,EG,2021,2
214,MATLAB,programming,EG,2021,2
199,Lua,programming,EG,2021,2
168,Smarty,programming,EG,2021,2
163,Perl,programming,EG,2021,2
136,CoffeeScript,programming,EG,2021,2
130,TSQL,programming,EG,2021,2
124,ShaderLab,programming,EG,2021,2
115,HLSL,programming,EG,2021,2
107,Verilog,programming,EG,2021,2
33212,HTML,markup,ES,2021,2
25095,CSS,markup,ES,2021,2
8660,SCSS,markup,ES,2021,2
4366,Jupyter Notebook,markup,ES,2021,2
2220,Vue,markup,ES,2021,2
1360,TeX,markup,ES,2021,2
1325,Less,markup,ES,2021,2
1323,Blade,markup,ES,2021,2
1129,Roff,markup,ES,2021,2
743,Handlebars,markup,ES,2021,2
731,EJS,markup,ES,2021,2
553,Twig,markup,ES,2021,2
503,Mustache,markup,ES,2021,2
500,Pug,markup,ES,2021,2
473,Jinja,markup,ES,2021,2
470,Sass,markup,ES,2021,2
404,Rich Text Format,markup,ES,2021,2
221,Svelte,markup,ES,2021,2
141,Stylus,markup,ES,2021,2
131,PostScript,markup,ES,2021,2
118,Nunjucks,markup,ES,2021,2
28239,JavaScript,programming,ES,2021,2
17159,Shell,programming,ES,2021,2
15707,Python,programming,ES,2021,2
13042,Java,programming,ES,2021,2
7709,Dockerfile,programming,ES,2021,2
7431,TypeScript,programming,ES,2021,2
6534,PHP,programming,ES,2021,2
6208,Makefile,programming,ES,2021,2
5772,C++,programming,ES,2021,2
5690,C,programming,ES,2021,2
5089,Ruby,programming,ES,2021,2
4171,C#,programming,ES,2021,2
3293,Batchfile,programming,ES,2021,2
2280,CMake,programming,ES,2021,2
2244,Objective-C,programming,ES,2021,2
1924,Kotlin,programming,ES,2021,2
1652,Go,programming,ES,2021,2
1569,R,programming,ES,2021,2
1351,PowerShell,programming,ES,2021,2
1336,Swift,programming,ES,2021,2
1324,Perl,programming,ES,2021,2
1297,Hack,programming,ES,2021,2
1138,ShaderLab,programming,ES,2021,2
1100,HLSL,programming,ES,2021,2
1036,Assembly,programming,ES,2021,2
966,XSLT,programming,ES,2021,2
919,Vim Script,programming,ES,2021,2
828,Lua,programming,ES,2021,2
826,GLSL,programming,ES,2021,2
808,Gherkin,programming,ES,2021,2
792,Smarty,programming,ES,2021,2
776,MATLAB,programming,ES,2021,2
702,Dart,programming,ES,2021,2
617,M4,programming,ES,2021,2
612,HCL,programming,ES,2021,2
564,Rust,programming,ES,2021,2
512,Scala,programming,ES,2021,2
481,Groovy,programming,ES,2021,2
469,ASP.NET,programming,ES,2021,2
433,Starlark,programming,ES,2021,2
402,Emacs Lisp,programming,ES,2021,2
395,Objective-C++,programming,ES,2021,2
394,Solidity,programming,ES,2021,2
388,PLpgSQL,programming,ES,2021,2
367,Fortran,programming,ES,2021,2
357,Awk,programming,ES,2021,2
342,Yacc,programming,ES,2021,2
321,Lex,programming,ES,2021,2
319,Tcl,programming,ES,2021,2
318,QMake,programming,ES,2021,2
317,CoffeeScript,programming,ES,2021,2
310,TSQL,programming,ES,2021,2
303,PLSQL,programming,ES,2021,2
298,NSIS,programming,ES,2021,2
295,Cuda,programming,ES,2021,2
281,sed,programming,ES,2021,2
265,Pascal,programming,ES,2021,2
264,Raku,programming,ES,2021,2
262,Mako,programming,ES,2021,2
246,Smalltalk,programming,ES,2021,2
243,Mathematica,programming,ES,2021,2
220,SWIG,programming,ES,2021,2
210,Haskell,programming,ES,2021,2
198,Elixir,programming,ES,2021,2
195,Nix,programming,ES,2021,2
193,Gnuplot,programming,ES,2021,2
180,GDB,programming,ES,2021,2
170,Meson,programming,ES,2021,2
167,Processing,programming,ES,2021,2
163,Papyrus,programming,ES,2021,2
163,Clojure,programming,ES,2021,2
160,VBA,programming,ES,2021,2
153,VHDL,programming,ES,2021,2
152,NASL,programming,ES,2021,2
146,GAP,programming,ES,2021,2
146,VBScript,programming,ES,2021,2
146,FreeMarker,programming,ES,2021,2
146,Visual Basic .NET,programming,ES,2021,2
144,DIGITAL Command Language,programming,ES,2021,2
136,GDScript,programming,ES,2021,2
133,Verilog,programming,ES,2021,2
132,Scheme,programming,ES,2021,2
130,Prolog,programming,ES,2021,2
128,PureBasic,programming,ES,2021,2
128,ANTLR,programming,ES,2021,2
127,Julia,programming,ES,2021,2
121,QML,programming,ES,2021,2
121,Ada,programming,ES,2021,2
120,Inno Setup,programming,ES,2021,2
111,Common Lisp,programming,ES,2021,2
101,CLIPS,programming,ES,2021,2
1179,HTML,markup,ET,2021,2
763,CSS,markup,ET,2021,2
179,SCSS,markup,ET,2021,2
108,Jupyter Notebook,markup,ET,2021,2
860,JavaScript,programming,ET,2021,2
734,Shell,programming,ET,2021,2
556,Python,programming,ET,2021,2
305,Java,programming,ET,2021,2
263,C,programming,ET,2021,2
254,Ruby,programming,ET,2021,2
237,PHP,programming,ET,2021,2
210,C++,programming,ET,2021,2
